first_order_month,months_since,cohort_city,n_active,n_cohort,retention_pct
2017-12-01,0,ouro preto,3,3,1
2017-12-01,0,pacaembu,1,1,1
2017-12-01,0,pacajus,1,1,1
2017-12-01,0,pacatuba,1,1,1
2017-12-01,0,paco do lumiar,1,1,1
2017-12-01,0,palestina,1,1,1
2017-12-01,0,palhoca,7,7,1
2017-12-01,0,palmares do sul,1,1,1
2017-12-01,0,palmas,1,1,1
2017-12-01,0,palmeira,1,1,1
2017-12-01,0,palmeira d'oeste,1,1,1
2017-12-01,0,palmeira dos indios,1,1,1
2017-12-01,0,palmital,2,2,1
2017-12-01,0,pantano grande,1,1,1
2017-12-01,0,papucaia,2,2,1
2017-12-01,0,para de minas,5,5,1
2017-12-01,0,paracambi,3,3,1
2017-12-01,0,paracatu,2,2,1
2017-12-01,0,paracuru,1,1,1
2017-12-01,0,paragominas,2,2,1
2017-12-01,0,paraibano,1,1,1
2017-12-01,0,paraibuna,1,1,1
2017-12-01,0,paraiso do tocantins,1,1,1
2017-12-01,0,paranagua,7,7,1
2017-12-01,0,paranaiba,2,2,1
2017-12-01,0,paranaiguara,1,1,1
2017-12-01,0,paranaita,1,1,1
2017-12-01,0,paranavai,3,3,1
2017-12-01,0,paraopeba,1,1,1
2017-12-01,0,parati,1,1,1
2017-12-01,0,paraty,4,4,1
2017-12-01,0,parauapebas,2,2,1
2017-12-01,0,pariquera-acu,1,1,1
2017-12-01,0,parnaiba,2,2,1
2017-12-01,0,parnamirim,4,4,1
2017-12-01,0,passo de torres,1,1,1
2017-12-01,0,passo fundo,8,8,1
2017-12-01,0,passos,2,2,1
2017-12-01,0,patos de minas,7,7,1
2017-12-01,0,patrocinio,4,4,1
2017-12-01,0,paty do alferes,1,1,1
2017-12-01,0,paudalho,1,1,1
2017-12-01,0,paulinia,7,7,1
2017-12-01,0,paulista,3,3,1
2017-12-01,0,paulo afonso,4,4,1
2017-12-01,0,paulo lopes,1,1,1
2017-12-01,0,pederneiras,1,1,1
2017-12-01,0,pedreira,2,2,1
2017-12-01,0,pedrinopolis,1,1,1
2017-12-01,0,pedro canario,1,1,1
2017-12-01,0,pedro leopoldo,1,1,1
2017-12-01,0,peixoto de azevedo,1,1,1
2017-12-01,0,pejucara,1,1,1
2017-12-01,0,pelotas,7,7,1
2017-12-01,0,penapolis,1,1,1
2017-12-01,0,penha,2,2,1
2017-12-01,0,perdoes,1,1,1
2017-12-01,0,pereira barreto,1,1,1
2017-12-01,0,peritiba,1,1,1
2017-12-01,0,perobal,1,1,1
2017-12-01,0,peruibe,2,2,1
2017-12-01,0,pesqueira,1,1,1
2017-12-01,0,petrolina,6,6,1
2017-12-01,0,petropolis,13,13,1
2017-12-01,0,piacu,1,1,1
2017-12-01,0,piedade,1,1,1
2017-12-01,0,piedade de caratinga,1,1,1
2017-12-01,0,pindamonhangaba,5,5,1
2017-12-01,0,pinhais,1,1,1
2017-12-01,0,pinheiral,1,1,1
2017-12-01,0,piracaia,1,1,1
2017-12-01,0,piracicaba,27,27,1
2017-12-01,0,piracuruca,1,1,1
2017-12-01,0,pirai,3,3,1
2017-12-01,0,pirai do sul,1,1,1
2017-12-01,0,pirangi,1,1,1
2017-12-01,0,pirapetinga,1,1,1
2017-12-01,0,pirapora,1,1,1
2017-12-01,0,pirapozinho,1,1,1
2017-12-01,0,piraquara,1,1,1
2017-12-01,0,pirassununga,4,4,1
2017-12-01,0,pitangueiras,2,2,1
2017-12-01,0,piumhii,2,2,1
2017-12-01,0,poa,4,4,1
2017-12-01,0,poco fundo,1,1,1
2017-12-01,0,pocos de caldas,4,4,1
2017-12-01,0,poloni,1,1,1
2017-12-01,0,pomerode,1,1,1
2017-12-01,0,pompeia,1,1,1
2017-12-01,0,pompeu,2,2,1
2017-12-01,0,ponta grossa,9,9,1
2017-12-01,0,pontes gestal,1,1,1
2017-12-01,0,porangatu,3,3,1
2017-12-01,0,porteirinha,3,3,1
2017-12-01,0,porto alegre,66,66,1
2017-12-01,0,porto amazonas,1,1,1
2017-12-01,0,porto feliz,3,3,1
2017-12-01,0,porto ferreira,4,4,1
2017-12-01,0,porto seguro,4,4,1
2017-12-01,0,porto velho,6,6,1
2017-12-01,0,porto xavier,1,1,1
2017-12-01,0,pouso alegre,7,7,1
2017-12-01,0,poxoreu,1,1,1
2017-12-01,0,pradopolis,1,1,1
2017-12-01,0,prados,1,1,1
2017-12-01,0,praia grande,13,13,1
2017-12-01,0,presidente nereu,1,1,1
2017-12-01,0,presidente prudente,6,6,1
2017-12-01,0,presidente venceslau,3,3,1
2017-12-01,0,primavera do leste,2,2,1
2017-12-01,0,princesa isabel,1,1,1
2017-12-01,0,promissao,1,1,1
2017-12-01,0,quata,1,1,1
2017-12-01,0,queimados,1,1,1
2017-12-01,0,quissama,2,2,1
2017-12-01,0,quixada,2,2,1
2017-12-01,0,quixeramobim,1,1,1
2017-12-01,0,rancharia,2,2,1
2017-12-01,0,rancho queimado,1,1,1
2017-12-01,0,raposos,1,1,1
2017-12-01,0,recife,35,35,1
2017-12-01,0,redencao,2,2,1
2017-12-01,0,regeneracao,1,1,1
2017-12-01,0,reginopolis,1,1,1
2017-12-01,0,registro,2,2,1
2017-12-01,0,resende,5,5,1
2017-12-01,0,resplendor,1,1,1
2017-12-01,0,riacho da cruz,1,1,1
2017-12-01,0,riacho de santana,1,1,1
2017-12-01,0,ribeira do pombal,1,1,1
2017-12-01,0,ribeirao bonito,1,1,1
2017-12-01,0,ribeirao das neves,7,7,1
2017-12-01,0,ribeirao pires,7,7,1
2017-12-01,0,ribeirao preto,32,32,1
2017-12-01,0,ribeiraozinho,1,1,1
2017-12-01,0,rio acima,1,1,1
2017-12-01,0,rio bonito,3,3,1
2017-12-01,0,rio bonito do iguacu,1,1,1
2017-12-01,0,rio branco,2,2,1
2017-12-01,0,rio branco do sul,1,1,1
2017-12-01,0,rio claro,9,9,1
2017-12-01,0,rio das flores,1,1,1
2017-12-01,0,rio das ostras,6,6,1
2017-12-01,0,rio de janeiro,371,371,1
2017-12-01,0,rio do sul,1,1,1
2017-12-01,0,rio grande,9,9,1
2017-12-01,0,rio grande da serra,1,1,1
2017-12-01,0,rio negrinho,1,1,1
2017-12-01,0,rio negro,2,2,1
2017-12-01,0,rio novo do sul,2,2,1
2017-12-01,0,rio paranaiba,1,1,1
2017-12-01,0,rio tinto,1,1,1
2017-12-01,0,rio verde,4,4,1
2017-12-01,0,ritapolis,1,1,1
2017-12-01,0,rolandia,1,1,1
2017-12-01,0,rondonopolis,3,3,1
2017-12-01,0,rosana,1,1,1
2017-12-01,0,rosario do sul,2,2,1
2017-12-01,0,ruy barbosa,1,1,1
2017-12-01,0,sabinopolis,2,2,1
2017-12-01,0,salinas,1,1,1
2017-12-01,0,salobro,1,1,1
2017-12-01,0,salto,3,3,1
2017-12-01,0,salto de pirapora,1,1,1
2017-12-01,0,salvador,87,87,1
2017-12-01,0,santa adelia,1,1,1
2017-12-01,0,santa barbara,2,2,1
2017-12-01,0,santa barbara d'oeste,8,8,1
2017-12-01,0,santa cecilia,1,1,1
2017-12-01,0,santa cruz das palmeiras,1,1,1
2017-12-01,0,santa cruz de minas,1,1,1
2017-12-01,0,santa cruz de monte castelo,1,1,1
2017-12-01,0,santa cruz do rio pardo,1,1,1
2017-12-01,0,santa cruz do sul,6,6,1
2017-12-01,0,santa fe,2,2,1
2017-12-01,0,santa fe de goias,1,1,1
2017-12-01,0,santa fe de minas,1,1,1
2017-12-01,0,santa fe do sul,4,4,1
2017-12-01,0,santa gertrudes,1,1,1
2017-12-01,0,santa helena,1,1,1
2017-12-01,0,santa ines,1,1,1
2017-12-01,0,santa isabel,2,2,1
2017-12-01,0,santa luzia,5,5,1
2017-12-01,0,santa maria,10,10,1
2017-12-01,0,santa maria de itabira,1,1,1
2017-12-01,0,santa maria do suacui,1,1,1
2017-12-01,0,santa rita d'oeste,1,1,1
2017-12-01,0,santa rita da floresta,1,1,1
2017-12-01,0,santa rita do passa quatro,1,1,1
2017-12-01,0,santa rita do sapucai,2,2,1
2017-12-01,0,santa rosa de viterbo,1,1,1
2017-12-01,0,santa vitoria,1,1,1
2017-12-01,0,santa vitoria do palmar,2,2,1
2017-12-01,0,santaluz,1,1,1
2017-12-01,0,santana,1,1,1
2017-12-01,0,santana de parnaiba,6,6,1
2017-12-01,0,santana do manhuacu,1,1,1
2017-12-01,0,santana do paraiso,1,1,1
2017-12-01,0,santarem,1,1,1
2017-12-01,0,santiago,1,1,1
2017-12-01,0,santo amaro da imperatriz,1,1,1
2017-12-01,0,santo anastacio,1,1,1
2017-12-01,0,santo andre,46,46,1
2017-12-01,0,santo angelo,2,2,1
2017-12-01,0,santo antonio da patrulha,3,3,1
2017-12-01,0,santo antonio de padua,4,4,1
2017-12-01,0,santo antonio de posse,1,1,1
2017-12-01,0,santo antonio do amparo,1,1,1
2017-12-01,0,santo antonio do descoberto,2,2,1
2017-12-01,0,santo antonio do monte,2,2,1
2017-12-01,0,santo augusto,1,1,1
2017-12-01,0,santo cristo,2,2,1
2017-12-01,0,santos,43,43,1
2017-12-01,0,santos dumont,2,2,1
2017-12-01,0,sao benedito do rio preto,1,1,1
2017-12-01,0,sao bento,2,2,1
2017-12-01,0,sao bento do sapucai,2,2,1
2017-12-01,0,sao bento do sul,2,2,1
2017-12-01,0,sao bernardo do campo,52,52,1
2017-12-01,0,sao borja,2,2,1
2017-12-01,0,sao bras do suacui,1,1,1
2017-12-01,0,sao caetano do sul,18,18,1
2017-12-01,0,sao carlos,11,11,1
2017-12-01,0,sao cristovao,1,1,1
2017-12-01,0,sao fidelis,4,4,1
2017-12-01,0,sao francisco do sul,3,3,1
2017-12-01,0,sao gabriel,1,1,1
2017-12-01,0,sao goncalo,38,38,1
2017-12-01,0,sao goncalo do rio abaixo,1,1,1
2017-12-01,0,sao gotardo,1,1,1
2017-12-01,0,sao joao da barra,2,2,1
2017-12-01,0,sao joao da boa vista,6,6,1
2017-12-01,0,sao joao de iracema,1,1,1
2017-12-01,0,sao joao de meriti,9,9,1
2017-12-01,0,sao joao de petropolis,1,1,1
2017-12-01,0,sao joao del rei,6,6,1
2017-12-01,0,sao joao do manteninha,1,1,1
2017-12-01,0,sao joao do paraiso,1,1,1
2017-12-01,0,sao joao do piaui,1,1,1
2017-12-01,0,sao joao nepomuceno,1,1,1
2017-12-01,0,sao joaquim,2,2,1
2017-12-01,0,sao joaquim da barra,3,3,1
2017-12-01,0,sao joaquim de bicas,2,2,1
2017-12-01,0,sao jose,6,6,1
2017-12-01,0,sao jose de ribamar,2,2,1
2017-12-01,0,sao jose do calcado,1,1,1
2017-12-01,0,sao jose do cerrito,2,2,1
2017-12-01,0,sao jose do rio pardo,3,3,1
2017-12-01,0,sao jose do rio preto,24,24,1
2017-12-01,0,sao jose dos campos,42,42,1
2017-12-01,0,sao jose dos pinhais,4,4,1
2017-12-01,0,sao leopoldo,4,4,1
2017-12-01,0,sao lourenco,1,1,1
2017-12-01,0,sao lourenco da mata,1,1,1
2017-12-01,0,sao lourenco da serra,1,1,1
2017-12-01,0,sao lourenco do sul,1,1,1
2017-12-01,0,sao luis,14,14,1
2017-12-01,0,sao luis do quitunde,1,1,1
2017-12-01,0,sao manuel,1,1,1
2017-12-01,0,sao marcos,1,1,1
2017-12-01,0,sao mateus,2,2,1
2017-12-01,0,sao mateus do sul,2,2,1
2017-12-01,0,sao miguel arcanjo,1,1,1
2017-12-01,0,sao miguel do araguaia,1,1,1
2017-12-01,0,sao miguel do guama,1,1,1
2017-12-01,0,sao miguel do iguacu,1,1,1
2017-12-01,0,sao miguel do oeste,3,3,1
2017-12-01,0,sao paulo,792,792,1
2017-12-01,0,sao pedro dos ferros,1,1,1
2017-12-01,0,sao roque,4,4,1
2017-12-01,0,sao sebastiao,4,4,1
2017-12-01,0,sao sebastiao de campos,1,1,1
2017-12-01,0,sao sebastiao do paraiso,2,2,1
2017-12-01,0,sao sebastiao do rio verde,1,1,1
2017-12-01,0,sao simao,2,2,1
2017-12-01,0,sao vicente,13,13,1
2017-12-01,0,sapezal,1,1,1
2017-12-01,0,sapiranga,2,2,1
2017-12-01,0,sapucaia do sul,6,6,1
2017-12-01,0,saquarema,1,1,1
2017-12-01,0,sarandi,2,2,1
2017-12-01,0,schroeder,1,1,1
2017-12-01,0,senador guiomard,1,1,1
2017-12-01,0,senador jose porfirio,1,1,1
2017-12-01,0,serafina correa,2,2,1
2017-12-01,0,serra,13,13,1
2017-12-01,0,serra negra,1,1,1
2017-12-01,0,serrana,2,2,1
2017-12-01,0,sertaozinho,5,5,1
2017-12-01,0,sete lagoas,6,6,1
2017-12-01,0,sidrolandia,1,1,1
2017-12-01,0,silva jardim,1,1,1
2017-12-01,0,silvania,1,1,1
2017-12-01,0,simoes filho,1,1,1
2017-12-01,0,sinop,3,3,1
2017-12-01,0,sirinhaem,1,1,1
2017-12-01,0,sitio novo,1,1,1
2017-12-01,0,sorocaba,35,35,1
2017-12-01,0,sorriso,1,1,1
2017-12-01,0,sousa,1,1,1
2017-12-01,0,sucesso,1,1,1
2017-12-01,0,sumare,12,12,1
2017-12-01,0,surubim,1,1,1
2017-12-01,0,suzano,10,10,1
2017-12-01,0,tabapua,1,1,1
2017-12-01,0,tabira,1,1,1
2017-12-01,0,taboao da serra,13,13,1
2017-12-01,0,tabocas do brejo velho,1,1,1
2017-12-01,0,taciba,1,1,1
2017-12-01,0,taio,1,1,1
2017-12-01,0,taiobeiras,1,1,1
2017-12-01,0,tamarana,1,1,1
2017-12-01,0,tambau,2,2,1
2017-12-01,0,tangara,1,1,1
2017-12-01,0,tangara da serra,2,2,1
2017-12-01,0,tapes,1,1,1
2017-12-01,0,tapiratiba,1,1,1
2017-12-01,0,taquara,1,1,1
2017-12-01,0,taquari,1,1,1
2017-12-01,0,taquaritinga,3,3,1
2017-12-01,0,tatui,3,3,1
2017-12-01,0,taubate,11,11,1
2017-12-01,0,teixeira de freitas,3,3,1
2017-12-01,0,teixeiras,1,1,1
2017-12-01,0,tejupa,1,1,1
2017-12-01,0,telemaco borba,2,2,1
2017-12-01,0,tenente ananias,1,1,1
2017-12-01,0,teodoro sampaio,1,1,1
2017-12-01,0,teofilo otoni,4,4,1
2017-12-01,0,teolandia,1,1,1
2017-12-01,0,teotonio vilela,1,1,1
2017-12-01,0,teresina,12,12,1
2017-12-01,0,teresopolis,4,4,1
2017-12-01,0,terra boa,1,1,1
2017-12-01,0,terra roxa,1,1,1
2017-12-01,0,teutonia,1,1,1
2017-12-01,0,tiangua,1,1,1
2017-12-01,0,tibagi,1,1,1
2017-12-01,0,tiete,1,1,1
2017-12-01,0,tijucas,2,2,1
2017-12-01,0,timbauba,1,1,1
2017-12-01,0,timbe do sul,1,1,1
2017-12-01,0,timbo,2,2,1
2017-12-01,0,timon,1,1,1
2017-12-01,0,timoteo,2,2,1
2017-12-01,0,tocantinopolis,1,1,1
2017-12-01,0,tocantins,1,1,1
2017-12-01,0,toledo,3,3,1
2017-12-01,0,tomazina,1,1,1
2017-12-01,0,tombos,1,1,1
2017-12-01,0,toritama,1,1,1
2017-12-01,0,trajano de moraes,2,2,1
2017-12-01,0,tramandai,1,1,1
2017-12-01,0,trancoso,1,1,1
2017-12-01,0,travessao,1,1,1
2017-12-01,0,tremembe,3,3,1
2017-12-01,0,tres coracoes,2,2,1
2017-12-01,0,tres de maio,2,2,1
2017-12-01,0,tres lagoas,5,5,1
2017-12-01,0,tres passos,1,1,1
2017-12-01,0,tres pontas,2,2,1
2017-12-01,0,tres rios,2,2,1
2017-12-01,0,treze tilias,1,1,1
2017-12-01,0,trindade,2,2,1
2017-12-01,0,tubarao,1,1,1
2017-12-01,0,tucuma,1,1,1
2017-12-01,0,tucurui,1,1,1
2017-12-01,0,tunas do parana,1,1,1
2017-12-01,0,tupa,6,6,1
2017-12-01,0,tupancireta,1,1,1
2017-12-01,0,turvania,1,1,1
2017-12-01,0,turvo,3,3,1
2017-12-01,0,uaua,1,1,1
2017-12-01,0,uba,2,2,1
2017-12-01,0,ubatuba,5,5,1
2017-12-01,0,uberaba,12,12,1
2017-12-01,0,uberlandia,26,26,1
2017-12-01,0,ubirata,1,1,1
2017-12-01,0,umuarama,3,3,1
2017-12-01,0,unai,4,4,1
2017-12-01,0,uniao da vitoria,3,3,1
2017-12-01,0,urania,1,1,1
2017-12-01,0,uruacu,1,1,1
2017-12-01,0,uruara,1,1,1
2017-12-01,0,uruguaiana,2,2,1
2017-12-01,0,urupa,1,1,1
2017-12-01,0,urussanga,1,1,1
2017-12-01,0,vacaria,1,1,1
2017-12-01,0,vale do sol,1,1,1
2017-12-01,0,valenca,4,4,1
2017-12-01,0,valinhos,9,9,1
2017-12-01,0,valparaiso,1,1,1
2017-12-01,0,valparaiso de goias,3,3,1
2017-12-01,0,vargem grande do sul,1,1,1
2017-12-01,0,varginha,1,1,1
2017-12-01,0,varzea grande,2,2,1
2017-12-01,0,varzea paulista,4,4,1
2017-12-01,0,vassouras,1,1,1
2017-12-01,0,venancio aires,1,1,1
2017-12-01,0,venda nova do imigrante,2,2,1
2017-12-01,0,vera cruz,1,1,1
2017-12-01,0,veranopolis,1,1,1
2017-12-01,0,vespasiano,2,2,1
2017-12-01,0,vespasiano correa,1,1,1
2017-12-01,0,viana,2,2,1
2017-12-01,0,vicosa,2,2,1
2017-12-01,0,videira,4,4,1
2017-12-01,0,vila valerio,1,1,1
2017-12-01,0,vila velha,24,24,1
2017-12-01,0,vinhedo,6,6,1
2017-12-01,0,virginopolis,2,2,1
2017-12-01,0,visconde do rio branco,1,1,1
2017-12-01,0,vitoria,21,21,1
2017-12-01,0,vitoria da conquista,4,4,1
2017-12-01,0,vitoria das missoes,1,1,1
2017-12-01,0,vitoria de santo antao,1,1,1
2017-12-01,0,volta redonda,17,17,1
2017-12-01,0,votorantim,4,4,1
2017-12-01,0,wanderley,2,2,1
2017-12-01,0,ze doca,1,1,1
2017-12-01,1,brasilia,2,128,0.015625
2017-12-01,1,itu,1,5,0.2
2017-12-01,1,jau,1,6,0.16666666666666666
2017-12-01,1,nova iguacu,1,22,0.045454545454545456
2017-12-01,1,rio de janeiro,4,371,0.01078167115902965
2017-12-01,1,sao carlos,1,11,0.090909090909090912
2017-12-01,1,sao paulo,1,792,0.0012626262626262627
2017-12-01,2,abreu e lima,1,2,0.5
2017-12-01,2,capela,1,1,1
2017-12-01,2,curitiba,1,79,0.012658227848101266
2017-12-01,2,fortaleza,1,40,0.025
2017-12-01,2,ipaba,1,1,1
2017-12-01,2,mogi das cruzes,1,26,0.038461538461538464
2017-12-01,2,mogi mirim,1,6,0.16666666666666666
2017-12-01,2,novo cruzeiro,1,1,1
2017-12-01,2,novo horizonte,1,2,0.5
2017-12-01,2,santa rosa de viterbo,1,1,1
2017-12-01,2,santana de parnaiba,1,6,0.16666666666666666
2017-12-01,2,sao paulo,3,792,0.003787878787878788
2017-12-01,2,suzano,1,10,0.1
2017-12-01,3,americo brasiliense,1,1,1
2017-12-01,3,aruja,1,4,0.25
2017-12-01,3,francisco beltrao,1,3,0.33333333333333331
2017-12-01,3,guaratingueta,1,9,0.1111111111111111
2017-12-01,3,jacarei,1,15,0.066666666666666666
2017-12-01,3,niteroi,1,49,0.020408163265306121
2017-12-01,3,paraty,1,4,0.25
2017-12-01,3,porto alegre,1,66,0.015151515151515152
2017-12-01,3,rio de janeiro,1,371,0.0026954177897574125
2017-12-01,3,sao bernardo do campo,1,52,0.019230769230769232
2017-12-01,3,sao paulo,5,792,0.006313131313131313
2017-12-01,3,sorocaba,1,35,0.028571428571428571
2017-12-01,3,suzano,1,10,0.1
2017-12-01,3,uberaba,1,12,0.083333333333333329
2017-12-01,4,belem,1,33,0.030303030303030304
2017-12-01,4,campinas,1,75,0.013333333333333334
2017-12-01,4,guarulhos,1,58,0.017241379310344827
2017-12-01,4,indiara,1,2,0.5
2017-12-01,4,jundiai,1,25,0.04
2017-12-01,4,pirapora,1,1,1
2017-12-01,4,rio de janeiro,1,371,0.0026954177897574125
2017-12-01,4,rondonopolis,1,3,0.33333333333333331
2017-12-01,4,santa rita do passa quatro,1,1,1
2017-12-01,4,santo angelo,1,2,0.5
2017-12-01,4,sao paulo,4,792,0.0050505050505050509
2017-12-01,5,araguaina,1,3,0.33333333333333331
2017-12-01,5,araraquara,1,9,0.1111111111111111
2017-12-01,5,belo horizonte,2,167,0.011976047904191617
2017-12-01,5,curitiba,1,79,0.012658227848101266
2017-12-01,5,rio de janeiro,1,371,0.0026954177897574125
2017-12-01,5,santa fe de goias,1,1,1
2017-12-01,5,sao paulo,2,792,0.0025252525252525255
2017-12-01,5,tejupa,1,1,1
2017-12-01,5,teutonia,1,1,1
2017-12-01,6,brasilia,1,128,0.0078125
2017-12-01,6,ipiabas,1,1,1
2017-12-01,6,niteroi,2,49,0.040816326530612242
2017-12-01,6,sao paulo,4,792,0.0050505050505050509
2017-12-01,6,sorocaba,1,35,0.028571428571428571
2017-12-01,7,atibaia,1,7,0.14285714285714285
2017-12-01,8,amambai,1,1,1
2017-12-01,8,carapicuiba,1,13,0.076923076923076927
2017-12-01,8,curitiba,1,79,0.012658227848101266
2017-12-01,8,guararapes,1,4,0.25
2017-12-01,8,jeceaba,1,2,0.5
2017-12-01,8,rio de janeiro,2,371,0.0053908355795148251
2017-12-01,8,santo andre,1,46,0.021739130434782608
2017-12-01,8,sao paulo,2,792,0.0025252525252525255
2018-01-01,0,abadiania,1,1,1
2018-01-01,0,abreu e lima,1,1,1
2018-01-01,0,acarau,2,2,1
2018-01-01,0,acopiara,2,2,1
2018-01-01,0,acreuna,1,1,1
2018-01-01,0,adamantina,1,1,1
2018-01-01,0,adolfo,1,1,1
2018-01-01,0,afonso claudio,2,2,1
2018-01-01,0,agronomica,1,1,1
2018-01-01,0,agua branca,2,2,1
2018-01-01,0,agua clara,1,1,1
2018-01-01,0,agua doce do norte,1,1,1
2018-01-01,0,agua santa,1,1,1
2018-01-01,0,aguai,1,1,1
2018-01-01,0,aguas de lindoia,1,1,1
2018-01-01,0,aguas de sao pedro,1,1,1
2018-01-01,0,aguas lindas de goias,1,1,1
2018-01-01,0,agudos,2,2,1
2018-01-01,0,aimores,1,1,1
2018-01-01,0,aiuruoca,2,2,1
2018-01-01,0,alagoinhas,2,2,1
2018-01-01,0,alcinopolis,1,1,1
2018-01-01,0,alegre,2,2,1
2018-01-01,0,alegrete,1,1,1
2018-01-01,0,alem paraiba,1,1,1
2018-01-01,0,alexania,1,1,1
2018-01-01,0,alfenas,3,3,1
2018-01-01,0,alianca do tocantins,1,1,1
2018-01-01,0,almenara,1,1,1
2018-01-01,0,almirante tamandare,4,4,1
2018-01-01,0,alta floresta,3,3,1
2018-01-01,0,alta floresta d'oeste,1,1,1
2018-01-01,0,altamira,1,1,1
2018-01-01,0,alterosa,1,1,1
2018-01-01,0,alto alegre,1,1,1
2018-01-01,0,alto paraiso de goias,1,1,1
2018-01-01,0,alto parana,1,1,1
2018-01-01,0,alto parnaiba,1,1,1
2018-01-01,0,alto piquiri,1,1,1
2018-01-01,0,alto santo,1,1,1
2018-01-01,0,altos,2,2,1
2018-01-01,0,alvares machado,1,1,1
2018-01-01,0,alvinopolis,1,1,1
2018-01-01,0,alvorada,3,3,1
2018-01-01,0,alvorada d'oeste,1,1,1
2018-01-01,0,amaraji,1,1,1
2018-01-01,0,americana,11,11,1
2018-01-01,0,americano do brasil,1,1,1
2018-01-01,0,ametista do sul,1,1,1
2018-01-01,0,amparo,5,5,1
2018-01-01,0,anadia,1,1,1
2018-01-01,0,ananindeua,2,2,1
2018-01-01,0,anapolis,9,9,1
2018-01-01,0,anaurilandia,1,1,1
2018-01-01,0,andarai,1,1,1
2018-01-01,0,andradas,3,3,1
2018-01-01,0,andradina,5,5,1
2018-01-01,0,andrequice,1,1,1
2018-01-01,0,angra dos reis,2,2,1
2018-01-01,0,angustura,1,1,1
2018-01-01,0,anicuns,1,1,1
2018-01-01,0,anita garibaldi,1,1,1
2018-01-01,0,anta,1,1,1
2018-01-01,0,aparecida,4,4,1
2018-01-01,0,aparecida de goiania,8,8,1
2018-01-01,0,aparecida de sao manuel,1,1,1
2018-01-01,0,aperibe,1,1,1
2018-01-01,0,apiaca,1,1,1
2018-01-01,0,apucarana,4,4,1
2018-01-01,0,aquidauana,1,1,1
2018-01-01,0,aracaju,10,10,1
2018-01-01,0,aracati,2,2,1
2018-01-01,0,aracatu,1,1,1
2018-01-01,0,aracatuba,7,7,1
2018-01-01,0,aracoiaba da serra,1,1,1
2018-01-01,0,araguaina,2,2,1
2018-01-01,0,araguari,6,6,1
2018-01-01,0,aramina,1,1,1
2018-01-01,0,arapiraca,3,3,1
2018-01-01,0,arapongas,3,3,1
2018-01-01,0,arapoti,2,2,1
2018-01-01,0,araquari,1,1,1
2018-01-01,0,ararangua,2,2,1
2018-01-01,0,araraquara,11,11,1
2018-01-01,0,araras,7,7,1
2018-01-01,0,araripina,1,1,1
2018-01-01,0,araruama,4,4,1
2018-01-01,0,araruna,1,1,1
2018-01-01,0,araucaria,7,7,1
2018-01-01,0,araxa,6,6,1
2018-01-01,0,arealva,1,1,1
2018-01-01,0,arinos,1,1,1
2018-01-01,0,aripuana,1,1,1
2018-01-01,0,armacao dos buzios,4,4,1
2018-01-01,0,arraial do cabo,2,2,1
2018-01-01,0,arroio trinta,1,1,1
2018-01-01,0,arrozal,1,1,1
2018-01-01,0,artur nogueira,1,1,1
2018-01-01,0,ascurra,1,1,1
2018-01-01,0,assis,8,8,1
2018-01-01,0,astolfo dutra,1,1,1
2018-01-01,0,astorga,1,1,1
2018-01-01,0,atibaia,16,16,1
2018-01-01,0,avare,3,3,1
2018-01-01,0,avelar,1,1,1
2018-01-01,0,azurita,1,1,1
2018-01-01,0,bage,2,2,1
2018-01-01,0,baixa grande do ribeiro,1,1,1
2018-01-01,0,balneario arroio do silva,1,1,1
2018-01-01,0,balneario barra do sul,1,1,1
2018-01-01,0,balneario camboriu,9,9,1
2018-01-01,0,balneario pinhal,1,1,1
2018-01-01,0,balsamo,1,1,1
2018-01-01,0,bambui,1,1,1
2018-01-01,0,bandeira,1,1,1
2018-01-01,0,barao de cocais,2,2,1
2018-01-01,0,barbacena,6,6,1
2018-01-01,0,barcarena,2,2,1
2018-01-01,0,bariri,6,6,1
2018-01-01,0,barra bonita,2,2,1
2018-01-01,0,barra da estiva,1,1,1
2018-01-01,0,barra de sao joao,1,1,1
2018-01-01,0,barra do corda,2,2,1
2018-01-01,0,barra do garcas,2,2,1
2018-01-01,0,barra do mendes,1,1,1
2018-01-01,0,barra do pirai,5,5,1
2018-01-01,0,barra mansa,8,8,1
2018-01-01,0,barreiras,4,4,1
2018-01-01,0,barretos,6,6,1
2018-01-01,0,barrinha,2,2,1
2018-01-01,0,barroso,1,1,1
2018-01-01,0,barueri,21,21,1
2018-01-01,0,bastos,1,1,1
2018-01-01,0,batatais,2,2,1
2018-01-01,0,bataypora,1,1,1
2018-01-01,0,bauru,15,15,1
2018-01-01,0,bebedouro,6,6,1
2018-01-01,0,belem,28,28,1
2018-01-01,0,belford roxo,7,7,1
2018-01-01,0,belmonte,1,1,1
2018-01-01,0,belo horizonte,209,209,1
2018-01-01,0,belo jardim,2,2,1
2018-01-01,0,bento de abreu,1,1,1
2018-01-01,0,bento goncalves,2,2,1
2018-01-01,0,bequimao,1,1,1
2018-01-01,0,bertioga,3,3,1
2018-01-01,0,betim,6,6,1
2018-01-01,0,biguacu,1,1,1
2018-01-01,0,birigui,6,6,1
2018-01-01,0,biritiba-mirim,1,1,1
2018-01-01,0,blumenau,17,17,1
2018-01-01,0,boa esperanca,2,2,1
2018-01-01,0,boa esperanca do iguacu,1,1,1
2018-01-01,0,boa esperanca do sul,1,1,1
