first_order_month,months_since,product_category_name,n_cohort,n_active,retention_pct
2016-10-01,0,alimentos,1,1,1
2016-10-01,0,audio,2,2,1
2016-10-01,0,automotivo,8,8,1
2016-10-01,0,bebes,9,9,1
2016-10-01,0,beleza_saude,35,35,1
2016-10-01,0,brinquedos,22,22,1
2016-10-01,0,cama_mesa_banho,5,5,1
2016-10-01,0,climatizacao,4,4,1
2016-10-01,0,consoles_games,7,7,1
2016-10-01,0,cool_stuff,7,7,1
2016-10-01,0,eletronicos,1,1,1
2016-10-01,0,esporte_lazer,17,17,1
2016-10-01,0,fashion_bolsas_e_acessorios,7,7,1
2016-10-01,0,fashion_calcados,1,1,1
2016-10-01,0,fashion_roupa_feminina,1,1,1
2016-10-01,0,fashion_roupa_masculina,1,1,1
2016-10-01,0,ferramentas_jardim,5,5,1
2016-10-01,0,fraldas_higiene,1,1,1
2016-10-01,0,industria_comercio_e_negocios,3,3,1
2016-10-01,0,informatica_acessorios,12,12,1
2016-10-01,0,market_place,5,5,1
2016-10-01,0,moveis_decoracao,48,48,1
2016-10-01,0,moveis_escritorio,6,6,1
2016-10-01,0,perfumaria,26,26,1
2016-10-01,0,pet_shop,4,4,1
2016-10-01,0,relogios_presentes,4,4,1
2016-10-01,0,telefonia,7,7,1
2016-10-01,0,telefonia_fixa,5,5,1
2016-10-01,0,utilidades_domesticas,9,9,1
2016-10-01,6,fashion_bolsas_e_acessorios,7,1,0.14285714285714285
2016-10-01,9,perfumaria,26,1,0.038461538461538464
2016-10-01,11,relogios_presentes,4,1,0.25
2016-10-01,13,moveis_decoracao,48,1,0.020833333333333332
2016-10-01,15,utilidades_domesticas,9,1,0.1111111111111111
2016-10-01,17,consoles_games,7,1,0.14285714285714285
2016-10-01,19,brinquedos,22,1,0.045454545454545456
2016-10-01,19,moveis_decoracao,48,1,0.020833333333333332
2016-10-01,20,perfumaria,26,1,0.038461538461538464
2016-12-01,0,fashion_bolsas_e_acessorios,1,1,1
2016-12-01,1,fashion_bolsas_e_acessorios,1,1,1
2017-01-01,0,agro_industria_e_comercio,2,2,1
2017-01-01,0,alimentos,2,2,1
2017-01-01,0,automotivo,27,27,1
2017-01-01,0,bebes,31,31,1
2017-01-01,0,beleza_saude,79,79,1
2017-01-01,0,brinquedos,41,41,1
2017-01-01,0,cama_mesa_banho,39,39,1
2017-01-01,0,casa_conforto_2,2,2,1
2017-01-01,0,climatizacao,3,3,1
2017-01-01,0,consoles_games,19,19,1
2017-01-01,0,cool_stuff,30,30,1
2017-01-01,0,dvds_blu_ray,1,1,1
2017-01-01,0,eletrodomesticos_2,6,6,1
2017-01-01,0,eletronicos,11,11,1
2017-01-01,0,eletroportateis,6,6,1
2017-01-01,0,esporte_lazer,55,55,1
2017-01-01,0,fashion_bolsas_e_acessorios,28,28,1
2017-01-01,0,fashion_calcados,1,1,1
2017-01-01,0,fashion_roupa_feminina,2,2,1
2017-01-01,0,fashion_roupa_masculina,1,1,1
2017-01-01,0,fashion_underwear_e_moda_praia,2,2,1
2017-01-01,0,ferramentas_jardim,36,36,1
2017-01-01,0,informatica_acessorios,24,24,1
2017-01-01,0,instrumentos_musicais,1,1,1
2017-01-01,0,livros_interesse_geral,2,2,1
2017-01-01,0,malas_acessorios,4,4,1
2017-01-01,0,market_place,5,5,1
2017-01-01,0,moveis_cozinha_area_de_servico_jantar_e_jardim,1,1,1
2017-01-01,0,moveis_decoracao,125,125,1
2017-01-01,0,moveis_escritorio,6,6,1
2017-01-01,0,moveis_quarto,5,5,1
2017-01-01,0,moveis_sala,8,8,1
2017-01-01,0,musica,2,2,1
2017-01-01,0,papelaria,7,7,1
2017-01-01,0,pcs,1,1,1
2017-01-01,0,perfumaria,29,29,1
2017-01-01,0,pet_shop,10,10,1
2017-01-01,0,relogios_presentes,11,11,1
2017-01-01,0,seguros_e_servicos,1,1,1
2017-01-01,0,telefonia,17,17,1
2017-01-01,0,telefonia_fixa,19,19,1
2017-01-01,0,utilidades_domesticas,21,21,1
2017-01-01,1,cama_mesa_banho,39,1,0.02564102564102564
2017-01-01,1,esporte_lazer,55,1,0.018181818181818181
2017-01-01,1,fashion_bolsas_e_acessorios,28,1,0.035714285714285712
2017-01-01,2,brinquedos,41,1,0.024390243902439025
2017-01-01,2,papelaria,7,1,0.14285714285714285
2017-01-01,3,informatica_acessorios,24,1,0.041666666666666664
2017-01-01,4,beleza_saude,79,1,0.012658227848101266
2017-01-01,4,brinquedos,41,1,0.024390243902439025
2017-01-01,4,moveis_decoracao,125,1,0.008
2017-01-01,5,moveis_decoracao,125,1,0.008
2017-01-01,6,cama_mesa_banho,39,1,0.02564102564102564
2017-01-01,6,esporte_lazer,55,1,0.018181818181818181
2017-01-01,6,moveis_decoracao,125,1,0.008
2017-01-01,6,utilidades_domesticas,21,1,0.047619047619047616
2017-01-01,7,beleza_saude,79,1,0.012658227848101266
2017-01-01,10,automotivo,27,1,0.037037037037037035
2017-01-01,10,brinquedos,41,1,0.024390243902439025
2017-01-01,10,fashion_bolsas_e_acessorios,28,1,0.035714285714285712
2017-01-01,11,beleza_saude,79,1,0.012658227848101266
2017-01-01,12,cama_mesa_banho,39,3,0.076923076923076927
2017-01-01,12,moveis_decoracao,125,1,0.008
2017-01-01,12,perfumaria,29,1,0.034482758620689655
2017-01-01,13,ferramentas_jardim,36,2,0.055555555555555552
2017-01-01,13,relogios_presentes,11,1,0.090909090909090912
2017-01-01,14,fashion_bolsas_e_acessorios,28,1,0.035714285714285712
2017-01-01,15,papelaria,7,1,0.14285714285714285
2017-01-01,16,esporte_lazer,55,1,0.018181818181818181
2017-01-01,16,moveis_decoracao,125,1,0.008
2017-01-01,17,beleza_saude,79,2,0.025316455696202531
2017-01-01,17,relogios_presentes,11,1,0.090909090909090912
2017-01-01,19,beleza_saude,79,1,0.012658227848101266
2017-02-01,0,agro_industria_e_comercio,6,6,1
2017-02-01,0,alimentos,8,8,1
2017-02-01,0,audio,5,5,1
2017-02-01,0,automotivo,75,75,1
2017-02-01,0,bebes,30,30,1
2017-02-01,0,beleza_saude,142,142,1
2017-02-01,0,brinquedos,60,60,1
2017-02-01,0,cama_mesa_banho,136,136,1
2017-02-01,0,casa_conforto,3,3,1
2017-02-01,0,casa_construcao,3,3,1
2017-02-01,0,cine_foto,1,1,1
2017-02-01,0,climatizacao,11,11,1
2017-02-01,0,consoles_games,18,18,1
2017-02-01,0,construcao_ferramentas_construcao,3,3,1
2017-02-01,0,construcao_ferramentas_jardim,1,1,1
2017-02-01,0,construcao_ferramentas_seguranca,1,1,1
2017-02-01,0,cool_stuff,68,68,1
2017-02-01,0,dvds_blu_ray,1,1,1
2017-02-01,0,eletrodomesticos,7,7,1
2017-02-01,0,eletrodomesticos_2,1,1,1
2017-02-01,0,eletronicos,14,14,1
2017-02-01,0,eletroportateis,25,25,1
2017-02-01,0,esporte_lazer,131,131,1
2017-02-01,0,fashion_bolsas_e_acessorios,29,29,1
2017-02-01,0,fashion_calcados,2,2,1
2017-02-01,0,fashion_roupa_feminina,3,3,1
2017-02-01,0,fashion_roupa_masculina,6,6,1
2017-02-01,0,fashion_underwear_e_moda_praia,6,6,1
2017-02-01,0,ferramentas_jardim,60,60,1
2017-02-01,0,industria_comercio_e_negocios,1,1,1
2017-02-01,0,informatica_acessorios,91,91,1
2017-02-01,0,instrumentos_musicais,8,8,1
2017-02-01,0,livros_interesse_geral,8,8,1
2017-02-01,0,livros_tecnicos,1,1,1
2017-02-01,0,malas_acessorios,19,19,1
2017-02-01,0,market_place,17,17,1
2017-02-01,0,moveis_cozinha_area_de_servico_jantar_e_jardim,2,2,1
2017-02-01,0,moveis_decoracao,212,212,1
2017-02-01,0,moveis_escritorio,51,51,1
2017-02-01,0,moveis_quarto,1,1,1
2017-02-01,0,moveis_sala,12,12,1
2017-02-01,0,papelaria,19,19,1
2017-02-01,0,pcs,1,1,1
2017-02-01,0,perfumaria,47,47,1
2017-02-01,0,pet_shop,36,36,1
2017-02-01,0,relogios_presentes,32,32,1
2017-02-01,0,tablets_impressao_imagem,8,8,1
2017-02-01,0,telefonia,95,95,1
2017-02-01,0,telefonia_fixa,18,18,1
2017-02-01,0,utilidades_domesticas,61,61,1
2017-02-01,1,beleza_saude,142,1,0.0070422535211267607
2017-02-01,1,papelaria,19,1,0.052631578947368418
2017-02-01,1,perfumaria,47,1,0.021276595744680851
2017-02-01,1,pet_shop,36,1,0.027777777777777776
2017-02-01,2,cool_stuff,68,1,0.014705882352941176
2017-02-01,2,esporte_lazer,131,2,0.015267175572519083
2017-02-01,2,fashion_bolsas_e_acessorios,29,1,0.034482758620689655
2017-02-01,2,malas_acessorios,19,1,0.052631578947368418
2017-02-01,3,moveis_decoracao,212,1,0.0047169811320754715
2017-02-01,4,beleza_saude,142,2,0.014084507042253521
2017-02-01,4,cama_mesa_banho,136,2,0.014705882352941176
2017-02-01,4,informatica_acessorios,91,2,0.02197802197802198
2017-02-01,4,utilidades_domesticas,61,1,0.016393442622950821
2017-02-01,5,beleza_saude,142,1,0.0070422535211267607
2017-02-01,5,esporte_lazer,131,1,0.0076335877862595417
2017-02-01,6,beleza_saude,142,1,0.0070422535211267607
2017-02-01,6,cama_mesa_banho,136,1,0.0073529411764705881
2017-02-01,6,esporte_lazer,131,1,0.0076335877862595417
2017-02-01,6,utilidades_domesticas,61,1,0.016393442622950821
2017-02-01,7,cama_mesa_banho,136,1,0.0073529411764705881
2017-02-01,7,telefonia,95,1,0.010526315789473684
2017-02-01,7,utilidades_domesticas,61,1,0.016393442622950821
2017-02-01,8,brinquedos,60,1,0.016666666666666666
2017-02-01,8,cama_mesa_banho,136,1,0.0073529411764705881
2017-02-01,8,informatica_acessorios,91,1,0.01098901098901099
2017-02-01,9,cama_mesa_banho,136,1,0.0073529411764705881
2017-02-01,9,esporte_lazer,131,1,0.0076335877862595417
2017-02-01,9,informatica_acessorios,91,1,0.01098901098901099
2017-02-01,9,market_place,17,1,0.058823529411764705
2017-02-01,10,eletronicos,14,1,0.071428571428571425
2017-02-01,10,relogios_presentes,32,1,0.03125
2017-02-01,11,beleza_saude,142,1,0.0070422535211267607
2017-02-01,11,cama_mesa_banho,136,1,0.0073529411764705881
2017-02-01,11,malas_acessorios,19,1,0.052631578947368418
2017-02-01,11,papelaria,19,1,0.052631578947368418
2017-02-01,11,perfumaria,47,1,0.021276595744680851
2017-02-01,12,bebes,30,1,0.033333333333333333
2017-02-01,12,pet_shop,36,1,0.027777777777777776
2017-02-01,12,relogios_presentes,32,1,0.03125
2017-02-01,13,cama_mesa_banho,136,1,0.0073529411764705881
2017-02-01,13,ferramentas_jardim,60,1,0.016666666666666666
2017-02-01,13,moveis_decoracao,212,1,0.0047169811320754715
2017-02-01,14,pet_shop,36,2,0.055555555555555552
2017-02-01,15,cama_mesa_banho,136,1,0.0073529411764705881
2017-02-01,17,eletrodomesticos,7,1,0.14285714285714285
2017-02-01,17,moveis_decoracao,212,1,0.0047169811320754715
2017-02-01,17,papelaria,19,1,0.052631578947368418
2017-02-01,17,relogios_presentes,32,1,0.03125
2017-03-01,0,agro_industria_e_comercio,2,2,1
2017-03-01,0,alimentos,19,19,1
2017-03-01,0,alimentos_bebidas,4,4,1
2017-03-01,0,artes,4,4,1
2017-03-01,0,audio,13,13,1
2017-03-01,0,automotivo,67,67,1
2017-03-01,0,bebes,41,41,1
2017-03-01,0,bebidas,4,4,1
2017-03-01,0,beleza_saude,189,189,1
2017-03-01,0,brinquedos,98,98,1
2017-03-01,0,cama_mesa_banho,233,233,1
2017-03-01,0,casa_conforto,12,12,1
2017-03-01,0,casa_conforto_2,3,3,1
2017-03-01,0,casa_construcao,5,5,1
2017-03-01,0,climatizacao,16,16,1
2017-03-01,0,consoles_games,45,45,1
2017-03-01,0,construcao_ferramentas_construcao,1,1,1
2017-03-01,0,cool_stuff,116,116,1
2017-03-01,0,dvds_blu_ray,3,3,1
2017-03-01,0,eletrodomesticos,9,9,1
2017-03-01,0,eletrodomesticos_2,2,2,1
2017-03-01,0,eletronicos,32,32,1
2017-03-01,0,eletroportateis,31,31,1
2017-03-01,0,esporte_lazer,162,162,1
2017-03-01,0,fashion_bolsas_e_acessorios,60,60,1
2017-03-01,0,fashion_calcados,13,13,1
2017-03-01,0,fashion_esporte,1,1,1
2017-03-01,0,fashion_roupa_feminina,1,1,1
2017-03-01,0,fashion_roupa_masculina,7,7,1
2017-03-01,0,fashion_underwear_e_moda_praia,6,6,1
2017-03-01,0,ferramentas_jardim,116,116,1
2017-03-01,0,industria_comercio_e_negocios,2,2,1
2017-03-01,0,informatica_acessorios,146,146,1
2017-03-01,0,instrumentos_musicais,9,9,1
2017-03-01,0,livros_interesse_geral,19,19,1
2017-03-01,0,livros_tecnicos,2,2,1
2017-03-01,0,malas_acessorios,35,35,1
2017-03-01,0,market_place,17,17,1
2017-03-01,0,moveis_cozinha_area_de_servico_jantar_e_jardim,3,3,1
2017-03-01,0,moveis_decoracao,247,247,1
2017-03-01,0,moveis_escritorio,58,58,1
2017-03-01,0,moveis_sala,17,17,1
2017-03-01,0,musica,1,1,1
2017-03-01,0,papelaria,54,54,1
2017-03-01,0,perfumaria,102,102,1
2017-03-01,0,pet_shop,39,39,1
2017-03-01,0,relogios_presentes,74,74,1
2017-03-01,0,sinalizacao_e_seguranca,1,1,1
2017-03-01,0,tablets_impressao_imagem,5,5,1
2017-03-01,0,telefonia,152,152,1
2017-03-01,0,telefonia_fixa,14,14,1
2017-03-01,0,utilidades_domesticas,166,166,1
2017-03-01,1,beleza_saude,189,1,0.0052910052910052907
2017-03-01,1,cama_mesa_banho,233,1,0.0042918454935622317
2017-03-01,1,esporte_lazer,162,2,0.012345679012345678
2017-03-01,1,fashion_bolsas_e_acessorios,60,1,0.016666666666666666
2017-03-01,1,ferramentas_jardim,116,2,0.017241379310344827
2017-03-01,1,informatica_acessorios,146,1,0.00684931506849315
2017-03-01,1,moveis_decoracao,247,2,0.0080971659919028341
2017-03-01,1,perfumaria,102,1,0.00980392156862745
2017-03-01,1,relogios_presentes,74,1,0.013513513513513514
2017-03-01,1,utilidades_domesticas,166,1,0.006024096385542169
2017-03-01,2,beleza_saude,189,1,0.0052910052910052907
2017-03-01,2,cama_mesa_banho,233,4,0.017167381974248927
2017-03-01,2,esporte_lazer,162,1,0.0061728395061728392
2017-03-01,2,instrumentos_musicais,9,1,0.1111111111111111
2017-03-01,2,utilidades_domesticas,166,2,0.012048192771084338
2017-03-01,3,automotivo,67,1,0.014925373134328358
2017-03-01,3,cama_mesa_banho,233,1,0.0042918454935622317
2017-03-01,3,esporte_lazer,162,1,0.0061728395061728392
2017-03-01,3,fashion_bolsas_e_acessorios,60,1,0.016666666666666666
2017-03-01,3,fashion_calcados,13,1,0.076923076923076927
2017-03-01,3,ferramentas_jardim,116,1,0.0086206896551724137
2017-03-01,3,perfumaria,102,1,0.00980392156862745
2017-03-01,3,relogios_presentes,74,1,0.013513513513513514
2017-03-01,3,utilidades_domesticas,166,2,0.012048192771084338
2017-03-01,4,alimentos,19,1,0.052631578947368418
2017-03-01,4,automotivo,67,1,0.014925373134328358
2017-03-01,4,cama_mesa_banho,233,1,0.0042918454935622317
2017-03-01,4,esporte_lazer,162,2,0.012345679012345678
2017-03-01,4,informatica_acessorios,146,1,0.00684931506849315
2017-03-01,4,moveis_decoracao,247,1,0.004048582995951417
2017-03-01,4,pet_shop,39,1,0.02564102564102564
2017-03-01,4,tablets_impressao_imagem,5,1,0.2
2017-03-01,5,cool_stuff,116,1,0.0086206896551724137
2017-03-01,5,esporte_lazer,162,1,0.0061728395061728392
2017-03-01,5,moveis_decoracao,247,1,0.004048582995951417
2017-03-01,5,telefonia,152,1,0.0065789473684210523
2017-03-01,6,beleza_saude,189,1,0.0052910052910052907
2017-03-01,6,eletroportateis,31,1,0.032258064516129031
2017-03-01,6,telefonia,152,1,0.0065789473684210523
2017-03-01,6,utilidades_domesticas,166,1,0.006024096385542169
2017-03-01,7,beleza_saude,189,4,0.021164021164021163
2017-03-01,7,cama_mesa_banho,233,1,0.0042918454935622317
2017-03-01,7,esporte_lazer,162,1,0.0061728395061728392
2017-03-01,7,informatica_acessorios,146,2,0.0136986301369863
2017-03-01,8,automotivo,67,1,0.014925373134328358
2017-03-01,8,bebidas,4,1,0.25
2017-03-01,8,cama_mesa_banho,233,2,0.0085836909871244635
2017-03-01,8,cool_stuff,116,1,0.0086206896551724137
2017-03-01,8,eletrodomesticos,9,1,0.1111111111111111
2017-03-01,8,informatica_acessorios,146,1,0.00684931506849315
2017-03-01,8,moveis_decoracao,247,1,0.004048582995951417
2017-03-01,8,relogios_presentes,74,1,0.013513513513513514
2017-03-01,9,bebidas,4,1,0.25
2017-03-01,9,relogios_presentes,74,1,0.013513513513513514
2017-03-01,10,beleza_saude,189,1,0.0052910052910052907
2017-03-01,10,cama_mesa_banho,233,2,0.0085836909871244635
2017-03-01,10,esporte_lazer,162,2,0.012345679012345678
2017-03-01,10,informatica_acessorios,146,1,0.00684931506849315
2017-03-01,10,pet_shop,39,1,0.02564102564102564
2017-03-01,10,telefonia,152,1,0.0065789473684210523
2017-03-01,10,utilidades_domesticas,166,1,0.006024096385542169
2017-03-01,11,bebes,41,1,0.024390243902439025
2017-03-01,11,beleza_saude,189,1,0.0052910052910052907
2017-03-01,11,moveis_decoracao,247,1,0.004048582995951417
2017-03-01,11,pet_shop,39,1,0.02564102564102564
2017-03-01,12,bebes,41,1,0.024390243902439025
2017-03-01,12,eletronicos,32,2,0.0625
2017-03-01,12,esporte_lazer,162,2,0.012345679012345678
2017-03-01,12,pet_shop,39,1,0.02564102564102564
2017-03-01,13,automotivo,67,1,0.014925373134328358
2017-03-01,13,cama_mesa_banho,233,1,0.0042918454935622317
2017-03-01,13,pet_shop,39,1,0.02564102564102564
2017-03-01,14,automotivo,67,1,0.014925373134328358
2017-03-01,14,bebes,41,1,0.024390243902439025
2017-03-01,14,fashion_bolsas_e_acessorios,60,1,0.016666666666666666
2017-03-01,14,moveis_decoracao,247,1,0.004048582995951417
2017-03-01,14,relogios_presentes,74,1,0.013513513513513514
2017-03-01,15,automotivo,67,1,0.014925373134328358
2017-03-01,15,cama_mesa_banho,233,1,0.0042918454935622317
2017-03-01,15,consoles_games,45,1,0.022222222222222223
2017-03-01,15,esporte_lazer,162,2,0.012345679012345678
2017-03-01,15,informatica_acessorios,146,1,0.00684931506849315
2017-03-01,16,casa_construcao,5,1,0.2
2017-03-01,16,moveis_sala,17,1,0.058823529411764705
2017-03-01,17,agro_industria_e_comercio,2,1,0.5
2017-03-01,17,cama_mesa_banho,233,1,0.0042918454935622317
2017-03-01,17,ferramentas_jardim,116,1,0.0086206896551724137
2017-03-01,17,papelaria,54,1,0.018518518518518517
2017-04-01,0,alimentos,8,8,1
2017-04-01,0,alimentos_bebidas,2,2,1
2017-04-01,0,artes,1,1,1
2017-04-01,0,artigos_de_natal,1,1,1
2017-04-01,0,audio,9,9,1
2017-04-01,0,automotivo,77,77,1
2017-04-01,0,bebes,46,46,1
2017-04-01,0,beleza_saude,166,166,1
2017-04-01,0,brinquedos,102,102,1
2017-04-01,0,cama_mesa_banho,220,220,1
2017-04-01,0,casa_conforto,16,16,1
2017-04-01,0,casa_conforto_2,1,1,1
2017-04-01,0,casa_construcao,5,5,1
2017-04-01,0,cine_foto,2,2,1
2017-04-01,0,climatizacao,13,13,1
2017-04-01,0,consoles_games,15,15,1
2017-04-01,0,construcao_ferramentas_ferramentas,1,1,1
2017-04-01,0,construcao_ferramentas_jardim,7,7,1
2017-04-01,0,cool_stuff,111,111,1
2017-04-01,0,dvds_blu_ray,2,2,1
2017-04-01,0,eletrodomesticos,9,9,1
2017-04-01,0,eletrodomesticos_2,2,2,1
2017-04-01,0,eletronicos,47,47,1
2017-04-01,0,eletroportateis,19,19,1
2017-04-01,0,esporte_lazer,179,179,1
2017-04-01,0,fashion_bolsas_e_acessorios,41,41,1
2017-04-01,0,fashion_calcados,20,20,1
2017-04-01,0,fashion_esporte,4,4,1
2017-04-01,0,fashion_roupa_feminina,1,1,1
2017-04-01,0,fashion_roupa_masculina,5,5,1
2017-04-01,0,fashion_underwear_e_moda_praia,3,3,1
2017-04-01,0,ferramentas_jardim,91,91,1
2017-04-01,0,informatica_acessorios,114,114,1
2017-04-01,0,instrumentos_musicais,16,16,1
2017-04-01,0,la_cuisine,1,1,1
2017-04-01,0,livros_importados,1,1,1
2017-04-01,0,livros_interesse_geral,12,12,1
2017-04-01,0,livros_tecnicos,1,1,1
2017-04-01,0,malas_acessorios,45,45,1
2017-04-01,0,market_place,19,19,1
2017-04-01,0,moveis_colchao_e_estofado,1,1,1
2017-04-01,0,moveis_cozinha_area_de_servico_jantar_e_jardim,8,8,1
2017-04-01,0,moveis_decoracao,158,158,1
2017-04-01,0,moveis_escritorio,48,48,1
2017-04-01,0,moveis_quarto,3,3,1
2017-04-01,0,moveis_sala,11,11,1
2017-04-01,0,musica,2,2,1
2017-04-01,0,papelaria,35,35,1
2017-04-01,0,pc_gamer,2,2,1
2017-04-01,0,perfumaria,95,95,1
2017-04-01,0,pet_shop,46,46,1
2017-04-01,0,relogios_presentes,86,86,1
2017-04-01,0,sinalizacao_e_seguranca,3,3,1
2017-04-01,0,tablets_impressao_imagem,9,9,1
2017-04-01,0,telefonia,138,138,1
2017-04-01,0,telefonia_fixa,6,6,1
2017-04-01,0,utilidades_domesticas,133,133,1
2017-04-01,1,beleza_saude,166,2,0.012048192771084338
2017-04-01,1,cama_mesa_banho,220,1,0.0045454545454545452
2017-04-01,1,eletronicos,47,1,0.021276595744680851
2017-04-01,1,esporte_lazer,179,1,0.00558659217877095
2017-04-01,1,fashion_bolsas_e_acessorios,41,1,0.024390243902439025
2017-04-01,1,informatica_acessorios,114,1,0.008771929824561403
2017-04-01,1,malas_acessorios,45,1,0.022222222222222223
2017-04-01,1,moveis_decoracao,158,4,0.025316455696202531
2017-04-01,1,pet_shop,46,1,0.021739130434782608
2017-04-01,1,telefonia,138,1,0.007246376811594203
2017-04-01,1,utilidades_domesticas,133,1,0.0075187969924812026
2017-04-01,2,automotivo,77,1,0.012987012987012988
2017-04-01,2,esporte_lazer,179,2,0.0111731843575419
2017-04-01,2,ferramentas_jardim,91,1,0.01098901098901099
2017-04-01,2,perfumaria,95,1,0.010526315789473684
2017-04-01,3,beleza_saude,166,1,0.006024096385542169
2017-04-01,3,esporte_lazer,179,2,0.0111731843575419
2017-04-01,3,fashion_bolsas_e_acessorios,41,1,0.024390243902439025
2017-04-01,3,perfumaria,95,1,0.010526315789473684
2017-04-01,4,automotivo,77,1,0.012987012987012988
2017-04-01,4,cama_mesa_banho,220,2,0.00909090909090909
2017-04-01,4,esporte_lazer,179,1,0.00558659217877095
2017-04-01,4,moveis_decoracao,158,1,0.0063291139240506328
2017-04-01,4,pet_shop,46,2,0.043478260869565216
2017-04-01,4,relogios_presentes,86,1,0.011627906976744186
2017-04-01,5,climatizacao,13,1,0.076923076923076927
2017-04-01,5,cool_stuff,111,1,0.0090090090090090089
2017-04-01,5,eletroportateis,19,1,0.052631578947368418
2017-04-01,5,informatica_acessorios,114,1,0.008771929824561403
2017-04-01,5,moveis_decoracao,158,1,0.0063291139240506328
2017-04-01,5,telefonia,138,1,0.007246376811594203
2017-04-01,6,bebes,46,1,0.021739130434782608
2017-04-01,6,beleza_saude,166,2,0.012048192771084338
2017-04-01,6,cama_mesa_banho,220,2,0.00909090909090909
2017-04-01,6,esporte_lazer,179,1,0.00558659217877095
2017-04-01,6,fashion_bolsas_e_acessorios,41,1,0.024390243902439025
2017-04-01,6,informatica_acessorios,114,1,0.008771929824561403
2017-04-01,6,moveis_decoracao,158,1,0.0063291139240506328
2017-04-01,7,brinquedos,102,2,0.0196078431372549
2017-04-01,7,esporte_lazer,179,1,0.00558659217877095
2017-04-01,7,ferramentas_jardim,91,1,0.01098901098901099
2017-04-01,7,informatica_acessorios,114,1,0.008771929824561403
2017-04-01,7,perfumaria,95,1,0.010526315789473684
2017-04-01,7,relogios_presentes,86,1,0.011627906976744186
2017-04-01,8,cama_mesa_banho,220,1,0.0045454545454545452
2017-04-01,8,casa_conforto,16,1,0.0625
2017-04-01,8,cool_stuff,111,1,0.0090090090090090089
2017-04-01,8,esporte_lazer,179,1,0.00558659217877095
2017-04-01,8,perfumaria,95,1,0.010526315789473684
2017-04-01,8,relogios_presentes,86,2,0.023255813953488372
2017-04-01,9,cool_stuff,111,1,0.0090090090090090089
2017-04-01,9,esporte_lazer,179,2,0.0111731843575419
2017-04-01,9,papelaria,35,1,0.028571428571428571
2017-04-01,10,beleza_saude,166,1,0.006024096385542169
2017-04-01,10,brinquedos,102,1,0.00980392156862745
2017-04-01,10,cool_stuff,111,1,0.0090090090090090089
2017-04-01,10,esporte_lazer,179,2,0.0111731843575419
2017-04-01,10,informatica_acessorios,114,1,0.008771929824561403
2017-04-01,11,esporte_lazer,179,1,0.00558659217877095
2017-04-01,11,informatica_acessorios,114,1,0.008771929824561403
2017-04-01,12,cama_mesa_banho,220,1,0.0045454545454545452
2017-04-01,12,moveis_decoracao,158,1,0.0063291139240506328
2017-04-01,13,esporte_lazer,179,1,0.00558659217877095
2017-04-01,14,construcao_ferramentas_jardim,7,1,0.14285714285714285
2017-04-01,14,cool_stuff,111,1,0.0090090090090090089
2017-04-01,15,moveis_decoracao,158,1,0.0063291139240506328
2017-04-01,15,relogios_presentes,86,1,0.011627906976744186
2017-04-01,15,utilidades_domesticas,133,1,0.0075187969924812026
2017-04-01,16,beleza_saude,166,1,0.006024096385542169
2017-04-01,16,cama_mesa_banho,220,1,0.0045454545454545452
2017-04-01,16,perfumaria,95,1,0.010526315789473684
2017-04-01,16,relogios_presentes,86,2,0.023255813953488372
2017-04-01,16,telefonia,138,1,0.007246376811594203
2017-05-01,0,agro_industria_e_comercio,4,4,1
2017-05-01,0,alimentos,3,3,1
2017-05-01,0,alimentos_bebidas,10,10,1
2017-05-01,0,artes,6,6,1
2017-05-01,0,artes_e_artesanato,1,1,1
2017-05-01,0,audio,17,17,1
2017-05-01,0,automotivo,98,98,1
2017-05-01,0,bebes,94,94,1
2017-05-01,0,bebidas,1,1,1
2017-05-01,0,beleza_saude,252,252,1
2017-05-01,0,brinquedos,191,191,1
2017-05-01,0,cama_mesa_banho,309,309,1
2017-05-01,0,casa_conforto,32,32,1
2017-05-01,0,casa_construcao,5,5,1
2017-05-01,0,cine_foto,1,1,1
2017-05-01,0,climatizacao,6,6,1
2017-05-01,0,consoles_games,26,26,1
2017-05-01,0,construcao_ferramentas_construcao,1,1,1
2017-05-01,0,construcao_ferramentas_ferramentas,2,2,1
2017-05-01,0,construcao_ferramentas_jardim,5,5,1
2017-05-01,0,cool_stuff,230,230,1
2017-05-01,0,dvds_blu_ray,4,4,1
2017-05-01,0,eletrodomesticos,24,24,1
2017-05-01,0,eletrodomesticos_2,7,7,1
2017-05-01,0,eletronicos,58,58,1
2017-05-01,0,eletroportateis,16,16,1
2017-05-01,0,esporte_lazer,251,251,1
2017-05-01,0,fashion_bolsas_e_acessorios,84,84,1
2017-05-01,0,fashion_calcados,22,22,1
2017-05-01,0,fashion_esporte,3,3,1
2017-05-01,0,fashion_roupa_feminina,4,4,1
2017-05-01,0,fashion_roupa_infanto_juvenil,1,1,1
2017-05-01,0,fashion_roupa_masculina,2,2,1
2017-05-01,0,fashion_underwear_e_moda_praia,6,6,1
2017-05-01,0,ferramentas_jardim,121,121,1
2017-05-01,0,industria_comercio_e_negocios,2,2,1
2017-05-01,0,informatica_acessorios,250,250,1
2017-05-01,0,instrumentos_musicais,17,17,1
2017-05-01,0,la_cuisine,1,1,1
2017-05-01,0,livros_interesse_geral,19,19,1
2017-05-01,0,livros_tecnicos,3,3,1
