first_order_month,months_since,cohort_state,n_active,n_cohort,retention_pct
2016-10-01,0,AL,1,1,1
2016-10-01,0,BA,3,3,1
2016-10-01,0,CE,6,6,1
2016-10-01,0,DF,6,6,1
2016-10-01,0,ES,3,3,1
2016-10-01,0,GO,7,7,1
2016-10-01,0,MA,4,4,1
2016-10-01,0,MG,34,34,1
2016-10-01,0,MT,1,1,1
2016-10-01,0,PA,4,4,1
2016-10-01,0,PB,1,1,1
2016-10-01,0,PE,6,6,1
2016-10-01,0,PI,1,1,1
2016-10-01,0,PR,19,19,1
2016-10-01,0,RJ,40,40,1
2016-10-01,0,RN,4,4,1
2016-10-01,0,RR,1,1,1
2016-10-01,0,RS,17,17,1
2016-10-01,0,SC,9,9,1
2016-10-01,0,SE,3,3,1
2016-10-01,0,SP,92,92,1
2016-10-01,6,SP,1,92,0.010869565217391304
2016-10-01,9,RJ,1,40,0.025
2016-10-01,11,SP,1,92,0.010869565217391304
2016-10-01,13,SC,1,9,0.1111111111111111
2016-10-01,15,SP,1,92,0.010869565217391304
2016-10-01,17,RJ,1,40,0.025
2016-10-01,19,MG,2,34,0.058823529411764705
2016-10-01,20,GO,1,7,0.14285714285714285
2016-10-01,20,SP,1,92,0.010869565217391304
2016-12-01,0,PR,1,1,1
2016-12-01,1,PR,1,1,1
2017-01-01,0,AC,1,1,1
2017-01-01,0,AL,2,2,1
2017-01-01,0,BA,23,23,1
2017-01-01,0,CE,8,8,1
2017-01-01,0,DF,13,13,1
2017-01-01,0,ES,9,9,1
2017-01-01,0,GO,17,17,1
2017-01-01,0,MA,6,6,1
2017-01-01,0,MG,100,100,1
2017-01-01,0,MS,1,1,1
2017-01-01,0,MT,9,9,1
2017-01-01,0,PA,10,10,1
2017-01-01,0,PB,2,2,1
2017-01-01,0,PE,9,9,1
2017-01-01,0,PI,7,7,1
2017-01-01,0,PR,47,47,1
2017-01-01,0,RJ,87,87,1
2017-01-01,0,RN,5,5,1
2017-01-01,0,RO,3,3,1
2017-01-01,0,RS,49,49,1
2017-01-01,0,SC,26,26,1
2017-01-01,0,SE,4,4,1
2017-01-01,0,SP,277,277,1
2017-01-01,0,TO,2,2,1
2017-01-01,1,RJ,1,87,0.011494252873563218
2017-01-01,1,SP,1,277,0.0036101083032490976
2017-01-01,2,MG,1,100,0.01
2017-01-01,2,RJ,1,87,0.011494252873563218
2017-01-01,3,PR,1,47,0.021276595744680851
2017-01-01,4,MG,1,100,0.01
2017-01-01,4,RS,1,49,0.020408163265306121
2017-01-01,4,SP,1,277,0.0036101083032490976
2017-01-01,5,SP,1,277,0.0036101083032490976
2017-01-01,6,RJ,1,87,0.011494252873563218
2017-01-01,6,RS,1,49,0.020408163265306121
2017-01-01,6,SP,1,277,0.0036101083032490976
2017-01-01,7,SP,1,277,0.0036101083032490976
2017-01-01,8,RO,1,3,0.33333333333333331
2017-01-01,10,DF,1,13,0.076923076923076927
2017-01-01,10,MG,1,100,0.01
2017-01-01,10,MT,1,9,0.1111111111111111
2017-01-01,11,MG,1,100,0.01
2017-01-01,12,DF,1,13,0.076923076923076927
2017-01-01,12,MG,1,100,0.01
2017-01-01,12,PR,1,47,0.021276595744680851
2017-01-01,12,RS,1,49,0.020408163265306121
2017-01-01,12,SP,1,277,0.0036101083032490976
2017-01-01,13,ES,1,9,0.1111111111111111
2017-01-01,13,MG,1,100,0.01
2017-01-01,13,SP,1,277,0.0036101083032490976
2017-01-01,14,RO,1,3,0.33333333333333331
2017-01-01,15,MG,1,100,0.01
2017-01-01,16,MG,1,100,0.01
2017-01-01,16,SP,1,277,0.0036101083032490976
2017-01-01,17,MG,1,100,0.01
2017-01-01,17,RJ,1,87,0.011494252873563218
2017-01-01,17,SP,1,277,0.0036101083032490976
2017-01-01,19,SP,1,277,0.0036101083032490976
2017-02-01,0,AC,3,3,1
2017-02-01,0,AL,12,12,1
2017-02-01,0,AM,5,5,1
2017-02-01,0,AP,2,2,1
2017-02-01,0,BA,57,57,1
2017-02-01,0,CE,13,13,1
2017-02-01,0,DF,21,21,1
2017-02-01,0,ES,30,30,1
2017-02-01,0,GO,24,24,1
2017-02-01,0,MA,11,11,1
2017-02-01,0,MG,235,235,1
2017-02-01,0,MS,11,11,1
2017-02-01,0,MT,17,17,1
2017-02-01,0,PA,24,24,1
2017-02-01,0,PB,11,11,1
2017-02-01,0,PE,20,20,1
2017-02-01,0,PI,10,10,1
2017-02-01,0,PR,107,107,1
2017-02-01,0,RJ,228,228,1
2017-02-01,0,RN,8,8,1
2017-02-01,0,RO,9,9,1
2017-02-01,0,RR,2,2,1
2017-02-01,0,RS,100,100,1
2017-02-01,0,SC,56,56,1
2017-02-01,0,SE,12,12,1
2017-02-01,0,SP,592,592,1
2017-02-01,0,TO,7,7,1
2017-02-01,1,MG,1,235,0.00425531914893617
2017-02-01,1,SC,1,56,0.017857142857142856
2017-02-01,1,SP,1,592,0.0016891891891891893
2017-02-01,2,MG,1,235,0.00425531914893617
2017-02-01,2,RJ,2,228,0.008771929824561403
2017-02-01,2,SP,2,592,0.0033783783783783786
2017-02-01,3,RJ,1,228,0.0043859649122807015
2017-02-01,3,SP,1,592,0.0016891891891891893
2017-02-01,4,BA,1,57,0.017543859649122806
2017-02-01,4,DF,1,21,0.047619047619047616
2017-02-01,4,PR,1,107,0.0093457943925233638
2017-02-01,4,RJ,1,228,0.0043859649122807015
2017-02-01,4,SP,3,592,0.0050675675675675678
2017-02-01,5,GO,1,24,0.041666666666666664
2017-02-01,5,PR,1,107,0.0093457943925233638
2017-02-01,6,MG,1,235,0.00425531914893617
2017-02-01,6,RJ,1,228,0.0043859649122807015
2017-02-01,6,SP,2,592,0.0033783783783783786
2017-02-01,7,SP,3,592,0.0050675675675675678
2017-02-01,8,RJ,1,228,0.0043859649122807015
2017-02-01,8,SP,1,592,0.0016891891891891893
2017-02-01,9,MG,1,235,0.00425531914893617
2017-02-01,9,RJ,2,228,0.008771929824561403
2017-02-01,10,MG,1,235,0.00425531914893617
2017-02-01,10,SP,1,592,0.0016891891891891893
2017-02-01,11,MG,1,235,0.00425531914893617
2017-02-01,11,PR,1,107,0.0093457943925233638
2017-02-01,11,RJ,2,228,0.008771929824561403
2017-02-01,11,SP,1,592,0.0016891891891891893
2017-02-01,12,PR,1,107,0.0093457943925233638
2017-02-01,12,SP,1,592,0.0016891891891891893
2017-02-01,13,RJ,1,228,0.0043859649122807015
2017-02-01,13,RS,1,100,0.01
2017-02-01,13,SP,1,592,0.0016891891891891893
2017-02-01,14,RS,1,100,0.01
2017-02-01,14,SP,1,592,0.0016891891891891893
2017-02-01,15,RS,1,100,0.01
2017-02-01,16,PR,1,107,0.0093457943925233638
2017-02-01,17,RJ,2,228,0.008771929824561403
2017-02-01,17,SE,1,12,0.083333333333333329
2017-03-01,0,AC,2,2,1
2017-03-01,0,AL,10,10,1
2017-03-01,0,AM,5,5,1
2017-03-01,0,AP,3,3,1
2017-03-01,0,BA,86,86,1
2017-03-01,0,CE,26,26,1
2017-03-01,0,DF,51,51,1
2017-03-01,0,ES,46,46,1
2017-03-01,0,GO,47,47,1
2017-03-01,0,MA,22,22,1
2017-03-01,0,MG,336,336,1
2017-03-01,0,MS,19,19,1
2017-03-01,0,MT,16,16,1
2017-03-01,0,PA,35,35,1
2017-03-01,0,PB,15,15,1
2017-03-01,0,PE,36,36,1
2017-03-01,0,PI,13,13,1
2017-03-01,0,PR,121,121,1
2017-03-01,0,RJ,364,364,1
2017-03-01,0,RN,13,13,1
2017-03-01,0,RO,15,15,1
2017-03-01,0,RR,2,2,1
2017-03-01,0,RS,141,141,1
2017-03-01,0,SC,103,103,1
2017-03-01,0,SE,21,21,1
2017-03-01,0,SP,948,948,1
2017-03-01,0,TO,6,6,1
2017-03-01,1,ES,1,46,0.021739130434782608
2017-03-01,1,MG,1,336,0.002976190476190476
2017-03-01,1,RJ,1,364,0.0027472527472527475
2017-03-01,1,SP,8,948,0.0084388185654008432
2017-03-01,2,ES,2,46,0.043478260869565216
2017-03-01,2,MG,1,336,0.002976190476190476
2017-03-01,2,PE,1,36,0.027777777777777776
2017-03-01,2,PR,1,121,0.0082644628099173556
2017-03-01,2,RJ,2,364,0.0054945054945054949
2017-03-01,2,SP,2,948,0.0021097046413502108
2017-03-01,3,MG,2,336,0.0059523809523809521
2017-03-01,3,SC,1,103,0.0097087378640776691
2017-03-01,3,SP,7,948,0.0073839662447257384
2017-03-01,4,MT,1,16,0.0625
2017-03-01,4,RJ,1,364,0.0027472527472527475
2017-03-01,4,RS,1,141,0.0070921985815602835
2017-03-01,4,SE,1,21,0.047619047619047616
2017-03-01,4,SP,5,948,0.0052742616033755272
2017-03-01,5,ES,1,46,0.021739130434782608
2017-03-01,5,PR,1,121,0.0082644628099173556
2017-03-01,5,SP,2,948,0.0021097046413502108
2017-03-01,6,BA,1,86,0.011627906976744186
2017-03-01,6,MG,1,336,0.002976190476190476
2017-03-01,6,PR,1,121,0.0082644628099173556
2017-03-01,6,SP,1,948,0.0010548523206751054
2017-03-01,7,AL,1,10,0.1
2017-03-01,7,MG,1,336,0.002976190476190476
2017-03-01,7,RJ,2,364,0.0054945054945054949
2017-03-01,7,SP,4,948,0.0042194092827004216
2017-03-01,8,DF,1,51,0.0196078431372549
2017-03-01,8,MG,1,336,0.002976190476190476
2017-03-01,8,PE,1,36,0.027777777777777776
2017-03-01,8,RJ,2,364,0.0054945054945054949
2017-03-01,8,RN,1,13,0.076923076923076927
2017-03-01,8,SP,2,948,0.0021097046413502108
2017-03-01,9,RJ,1,364,0.0027472527472527475
2017-03-01,9,SP,1,948,0.0010548523206751054
2017-03-01,10,DF,1,51,0.0196078431372549
2017-03-01,10,MG,2,336,0.0059523809523809521
2017-03-01,10,RS,1,141,0.0070921985815602835
2017-03-01,10,SC,1,103,0.0097087378640776691
2017-03-01,10,SP,4,948,0.0042194092827004216
2017-03-01,11,ES,1,46,0.021739130434782608
2017-03-01,11,MG,1,336,0.002976190476190476
2017-03-01,11,SP,1,948,0.0010548523206751054
2017-03-01,12,BA,2,86,0.023255813953488372
2017-03-01,12,ES,1,46,0.021739130434782608
2017-03-01,12,RJ,1,364,0.0027472527472527475
2017-03-01,12,SP,1,948,0.0010548523206751054
2017-03-01,13,PA,1,35,0.028571428571428571
2017-03-01,13,RJ,1,364,0.0027472527472527475
2017-03-01,13,SP,1,948,0.0010548523206751054
2017-03-01,14,ES,1,46,0.021739130434782608
2017-03-01,14,SP,3,948,0.0031645569620253164
2017-03-01,15,RS,1,141,0.0070921985815602835
2017-03-01,15,SP,5,948,0.0052742616033755272
2017-03-01,16,ES,1,46,0.021739130434782608
2017-03-01,16,RS,1,141,0.0070921985815602835
2017-03-01,17,MG,1,336,0.002976190476190476
2017-03-01,17,RJ,1,364,0.0027472527472527475
2017-03-01,17,SP,1,948,0.0010548523206751054
2017-04-01,0,AC,5,5,1
2017-04-01,0,AL,21,21,1
2017-04-01,0,AM,13,13,1
2017-04-01,0,BA,84,84,1
2017-04-01,0,CE,42,42,1
2017-04-01,0,DF,34,34,1
2017-04-01,0,ES,44,44,1
2017-04-01,0,GO,37,37,1
2017-04-01,0,MA,25,25,1
2017-04-01,0,MG,262,262,1
2017-04-01,0,MS,15,15,1
2017-04-01,0,MT,24,24,1
2017-04-01,0,PA,34,34,1
2017-04-01,0,PB,20,20,1
2017-04-01,0,PE,36,36,1
2017-04-01,0,PI,11,11,1
2017-04-01,0,PR,111,111,1
2017-04-01,0,RJ,315,315,1
2017-04-01,0,RN,10,10,1
2017-04-01,0,RO,7,7,1
2017-04-01,0,RR,2,2,1
2017-04-01,0,RS,128,128,1
2017-04-01,0,SC,100,100,1
2017-04-01,0,SE,13,13,1
2017-04-01,0,SP,848,848,1
2017-04-01,0,TO,13,13,1
2017-04-01,1,BA,1,84,0.011904761904761904
2017-04-01,1,CE,1,42,0.023809523809523808
2017-04-01,1,MG,4,262,0.015267175572519083
2017-04-01,1,PR,2,111,0.018018018018018018
2017-04-01,1,RJ,2,315,0.0063492063492063492
2017-04-01,1,SP,4,848,0.0047169811320754715
2017-04-01,2,AC,1,5,0.2
2017-04-01,2,BA,1,84,0.011904761904761904
2017-04-01,2,MG,1,262,0.0038167938931297708
2017-04-01,2,SP,2,848,0.0023584905660377358
2017-04-01,3,PR,1,111,0.0090090090090090089
2017-04-01,3,RJ,1,315,0.0031746031746031746
2017-04-01,3,RS,2,128,0.015625
2017-04-01,4,BA,1,84,0.011904761904761904
2017-04-01,4,MG,1,262,0.0038167938931297708
2017-04-01,4,SP,4,848,0.0047169811320754715
2017-04-01,5,AL,1,21,0.047619047619047616
2017-04-01,5,MG,1,262,0.0038167938931297708
2017-04-01,5,RJ,2,315,0.0063492063492063492
2017-04-01,5,SC,1,100,0.01
2017-04-01,5,SP,1,848,0.0011792452830188679
2017-04-01,6,MG,2,262,0.0076335877862595417
2017-04-01,6,RJ,1,315,0.0031746031746031746
2017-04-01,6,SC,1,100,0.01
2017-04-01,6,SP,4,848,0.0047169811320754715
2017-04-01,7,BA,1,84,0.011904761904761904
2017-04-01,7,DF,1,34,0.029411764705882353
2017-04-01,7,ES,1,44,0.022727272727272728
2017-04-01,7,MG,1,262,0.0038167938931297708
2017-04-01,7,RJ,2,315,0.0063492063492063492
2017-04-01,7,SP,1,848,0.0011792452830188679
2017-04-01,8,BA,1,84,0.011904761904761904
2017-04-01,8,MG,1,262,0.0038167938931297708
2017-04-01,8,RS,2,128,0.015625
2017-04-01,8,SP,3,848,0.0035377358490566039
2017-04-01,9,MG,1,262,0.0038167938931297708
2017-04-01,9,PE,1,36,0.027777777777777776
2017-04-01,9,RJ,1,315,0.0031746031746031746
2017-04-01,9,SP,1,848,0.0011792452830188679
2017-04-01,10,GO,1,37,0.027027027027027029
2017-04-01,10,RJ,1,315,0.0031746031746031746
2017-04-01,10,SC,1,100,0.01
2017-04-01,10,SP,3,848,0.0035377358490566039
2017-04-01,11,BA,1,84,0.011904761904761904
2017-04-01,11,PR,1,111,0.0090090090090090089
2017-04-01,12,SP,1,848,0.0011792452830188679
2017-04-01,13,MG,1,262,0.0038167938931297708
2017-04-01,14,AM,1,13,0.076923076923076927
2017-04-01,14,RJ,1,315,0.0031746031746031746
2017-04-01,15,RJ,2,315,0.0063492063492063492
2017-04-01,16,MG,1,262,0.0038167938931297708
2017-04-01,16,RJ,1,315,0.0031746031746031746
2017-04-01,16,SP,1,848,0.0011792452830188679
2017-05-01,0,AC,8,8,1
2017-05-01,0,AL,24,24,1
2017-05-01,0,AM,8,8,1
2017-05-01,0,AP,4,4,1
2017-05-01,0,BA,115,115,1
2017-05-01,0,CE,61,61,1
2017-05-01,0,DF,57,57,1
2017-05-01,0,ES,87,87,1
2017-05-01,0,GO,81,81,1
2017-05-01,0,MA,31,31,1
2017-05-01,0,MG,400,400,1
2017-05-01,0,MS,23,23,1
2017-05-01,0,MT,36,36,1
2017-05-01,0,PA,34,34,1
2017-05-01,0,PB,17,17,1
2017-05-01,0,PE,60,60,1
2017-05-01,0,PI,23,23,1
2017-05-01,0,PR,199,199,1
2017-05-01,0,RJ,454,454,1
2017-05-01,0,RN,17,17,1
2017-05-01,0,RO,8,8,1
2017-05-01,0,RR,2,2,1
2017-05-01,0,RS,201,201,1
2017-05-01,0,SC,145,145,1
2017-05-01,0,SE,11,11,1
2017-05-01,0,SP,1328,1328,1
2017-05-01,0,TO,17,17,1
2017-05-01,1,BA,1,115,0.0086956521739130436
2017-05-01,1,ES,1,87,0.011494252873563218
2017-05-01,1,MA,1,31,0.032258064516129031
2017-05-01,1,MG,1,400,0.0025
2017-05-01,1,MT,1,36,0.027777777777777776
2017-05-01,1,PA,1,34,0.029411764705882353
2017-05-01,1,PE,1,60,0.016666666666666666
2017-05-01,1,RJ,2,454,0.0044052863436123352
2017-05-01,1,SP,7,1328,0.0052710843373493972
2017-05-01,2,CE,1,61,0.016393442622950821
2017-05-01,2,ES,2,87,0.022988505747126436
2017-05-01,2,MG,1,400,0.0025
2017-05-01,2,PR,1,199,0.0050251256281407036
2017-05-01,2,RJ,3,454,0.0066079295154185024
2017-05-01,2,RS,2,201,0.0099502487562189053
2017-05-01,2,SP,6,1328,0.0045180722891566263
2017-05-01,3,ES,3,87,0.034482758620689655
2017-05-01,3,GO,1,81,0.012345679012345678
2017-05-01,3,MT,1,36,0.027777777777777776
2017-05-01,3,RJ,1,454,0.0022026431718061676
2017-05-01,3,RS,2,201,0.0099502487562189053
2017-05-01,3,SP,2,1328,0.0015060240963855422
2017-05-01,4,ES,1,87,0.011494252873563218
2017-05-01,4,PI,1,23,0.043478260869565216
2017-05-01,4,PR,1,199,0.0050251256281407036
2017-05-01,4,SP,7,1328,0.0052710843373493972
2017-05-01,5,DF,1,57,0.017543859649122806
2017-05-01,5,ES,1,87,0.011494252873563218
2017-05-01,5,MG,1,400,0.0025
2017-05-01,5,PI,1,23,0.043478260869565216
2017-05-01,5,RJ,2,454,0.0044052863436123352
2017-05-01,5,RN,1,17,0.058823529411764705
2017-05-01,5,RS,1,201,0.0049751243781094526
2017-05-01,5,SP,3,1328,0.0022590361445783132
2017-05-01,6,BA,2,115,0.017391304347826087
2017-05-01,6,MG,3,400,0.0075
2017-05-01,6,PR,1,199,0.0050251256281407036
2017-05-01,6,RJ,3,454,0.0066079295154185024
2017-05-01,6,RS,1,201,0.0049751243781094526
2017-05-01,6,SC,2,145,0.013793103448275862
2017-05-01,6,SP,2,1328,0.0015060240963855422
2017-05-01,7,MG,2,400,0.005
2017-05-01,7,SP,3,1328,0.0022590361445783132
2017-05-01,8,MA,1,31,0.032258064516129031
2017-05-01,8,MG,1,400,0.0025
2017-05-01,8,PR,1,199,0.0050251256281407036
2017-05-01,8,RJ,2,454,0.0044052863436123352
2017-05-01,8,RO,1,8,0.125
2017-05-01,8,RS,1,201,0.0049751243781094526
2017-05-01,8,SC,1,145,0.0068965517241379309
2017-05-01,8,SP,1,1328,0.00075301204819277112
2017-05-01,9,ES,1,87,0.011494252873563218
2017-05-01,9,PA,1,34,0.029411764705882353
2017-05-01,9,RJ,3,454,0.0066079295154185024
2017-05-01,9,RS,1,201,0.0049751243781094526
2017-05-01,9,SP,3,1328,0.0022590361445783132
2017-05-01,10,PR,1,199,0.0050251256281407036
2017-05-01,10,RJ,2,454,0.0044052863436123352
2017-05-01,10,RS,1,201,0.0049751243781094526
2017-05-01,10,SP,4,1328,0.0030120481927710845
2017-05-01,10,TO,1,17,0.058823529411764705
2017-05-01,11,BA,1,115,0.0086956521739130436
2017-05-01,11,ES,1,87,0.011494252873563218
2017-05-01,11,GO,2,81,0.024691358024691357
2017-05-01,11,PR,1,199,0.0050251256281407036
2017-05-01,11,RJ,2,454,0.0044052863436123352
2017-05-01,11,SC,1,145,0.0068965517241379309
2017-05-01,11,SP,4,1328,0.0030120481927710845
2017-05-01,12,DF,1,57,0.017543859649122806
2017-05-01,12,PE,1,60,0.016666666666666666
2017-05-01,12,RJ,2,454,0.0044052863436123352
2017-05-01,12,SP,4,1328,0.0030120481927710845
2017-05-01,13,RS,1,201,0.0049751243781094526
2017-05-01,14,MG,1,400,0.0025
2017-05-01,14,PR,1,199,0.0050251256281407036
2017-05-01,14,SP,4,1328,0.0030120481927710845
2017-05-01,15,BA,1,115,0.0086956521739130436
2017-05-01,15,PE,1,60,0.016666666666666666
2017-05-01,15,RJ,3,454,0.0066079295154185024
2017-05-01,15,SC,1,145,0.0068965517241379309
2017-05-01,15,SP,1,1328,0.00075301204819277112
2017-06-01,0,AC,3,3,1
2017-06-01,0,AL,10,10,1
2017-06-01,0,AM,1,1,1
2017-06-01,0,AP,2,2,1
2017-06-01,0,BA,97,97,1
2017-06-01,0,CE,43,43,1
2017-06-01,0,DF,67,67,1
2017-06-01,0,ES,78,78,1
2017-06-01,0,GO,72,72,1
2017-06-01,0,MA,14,14,1
2017-06-01,0,MG,344,344,1
2017-06-01,0,MS,26,26,1
2017-06-01,0,MT,23,23,1
2017-06-01,0,PA,33,33,1
2017-06-01,0,PB,22,22,1
2017-06-01,0,PE,39,39,1
2017-06-01,0,PI,14,14,1
2017-06-01,0,PR,163,163,1
2017-06-01,0,RJ,390,390,1
2017-06-01,0,RN,12,12,1
2017-06-01,0,RO,10,10,1
2017-06-01,0,RR,3,3,1
2017-06-01,0,RS,210,210,1
2017-06-01,0,SC,105,105,1
2017-06-01,0,SE,8,8,1
2017-06-01,0,SP,1238,1238,1
2017-06-01,0,TO,8,8,1
2017-06-01,1,BA,1,97,0.010309278350515464
2017-06-01,1,MG,1,344,0.0029069767441860465
2017-06-01,1,MS,1,26,0.038461538461538464
2017-06-01,1,MT,2,23,0.086956521739130432
2017-06-01,1,PR,1,163,0.0061349693251533744
2017-06-01,1,RJ,4,390,0.010256410256410256
2017-06-01,1,RS,1,210,0.0047619047619047623
2017-06-01,1,SP,3,1238,0.0024232633279483036
2017-06-01,2,DF,1,67,0.014925373134328358
2017-06-01,2,ES,1,78,0.01282051282051282
2017-06-01,2,PE,2,39,0.05128205128205128
2017-06-01,2,PR,1,163,0.0061349693251533744
2017-06-01,2,RO,1,10,0.1
2017-06-01,2,RS,2,210,0.0095238095238095247
2017-06-01,2,SP,3,1238,0.0024232633279483036
2017-06-01,3,ES,1,78,0.01282051282051282
2017-06-01,3,PR,2,163,0.012269938650306749
2017-06-01,3,RJ,1,390,0.0025641025641025641
2017-06-01,3,RS,2,210,0.0095238095238095247
2017-06-01,3,SC,1,105,0.0095238095238095247
2017-06-01,3,SP,5,1238,0.0040387722132471729
2017-06-01,4,ES,1,78,0.01282051282051282
2017-06-01,4,GO,1,72,0.013888888888888888
2017-06-01,4,MG,1,344,0.0029069767441860465
2017-06-01,4,PE,1,39,0.02564102564102564
2017-06-01,4,PR,1,163,0.0061349693251533744
2017-06-01,4,RS,1,210,0.0047619047619047623
2017-06-01,4,SP,2,1238,0.0016155088852988692
2017-06-01,5,CE,1,43,0.023255813953488372
2017-06-01,5,GO,1,72,0.013888888888888888
2017-06-01,5,MG,1,344,0.0029069767441860465
2017-06-01,5,RJ,3,390,0.0076923076923076927
2017-06-01,5,RO,1,10,0.1
2017-06-01,5,SP,4,1238,0.0032310177705977385
2017-06-01,6,ES,1,78,0.01282051282051282
2017-06-01,6,MT,1,23,0.043478260869565216
2017-06-01,6,PB,1,22,0.045454545454545456
2017-06-01,6,RJ,1,390,0.0025641025641025641
2017-06-01,6,RS,1,210,0.0047619047619047623
2017-06-01,6,SC,1,105,0.0095238095238095247
2017-06-01,6,SP,5,1238,0.0040387722132471729
2017-06-01,7,MG,1,344,0.0029069767441860465
2017-06-01,7,PR,1,163,0.0061349693251533744
2017-06-01,7,RJ,3,390,0.0076923076923076927
2017-06-01,7,SC,1,105,0.0095238095238095247
2017-06-01,7,SP,1,1238,0.00080775444264943462
2017-06-01,8,GO,1,72,0.013888888888888888
2017-06-01,8,MG,1,344,0.0029069767441860465
2017-06-01,8,RJ,1,390,0.0025641025641025641
2017-06-01,8,SP,1,1238,0.00080775444264943462
2017-06-01,9,MG,2,344,0.0058139534883720929
2017-06-01,9,RS,3,210,0.014285714285714285
2017-06-01,9,SP,1,1238,0.00080775444264943462
2017-06-01,10,AC,1,3,0.33333333333333331
2017-06-01,10,PR,1,163,0.0061349693251533744
2017-06-01,10,RJ,1,390,0.0025641025641025641
2017-06-01,10,SP,6,1238,0.0048465266558966073
2017-06-01,11,PR,1,163,0.0061349693251533744
2017-06-01,11,RJ,2,390,0.0051282051282051282
2017-06-01,11,RS,1,210,0.0047619047619047623
2017-06-01,11,SP,6,1238,0.0048465266558966073
2017-06-01,12,MG,1,344,0.0029069767441860465
2017-06-01,12,PR,1,163,0.0061349693251533744
2017-06-01,12,RJ,1,390,0.0025641025641025641
2017-06-01,12,SP,2,1238,0.0016155088852988692
2017-06-01,13,PR,1,163,0.0061349693251533744
2017-06-01,13,RJ,1,390,0.0025641025641025641
2017-06-01,13,RS,1,210,0.0047619047619047623
2017-06-01,13,SC,1,105,0.0095238095238095247
2017-06-01,14,RJ,1,390,0.0025641025641025641
2017-06-01,14,RS,1,210,0.0047619047619047623
2017-06-01,14,SP,4,1238,0.0032310177705977385
2017-07-01,0,AC,5,5,1
2017-07-01,0,AL,14,14,1
2017-07-01,0,AM,5,5,1
2017-07-01,0,AP,1,1,1
2017-07-01,0,BA,143,143,1
2017-07-01,0,CE,51,51,1
2017-07-01,0,DF,75,75,1
2017-07-01,0,ES,79,79,1
2017-07-01,0,GO,76,76,1
2017-07-01,0,MA,37,37,1
2017-07-01,0,MG,427,427,1
2017-07-01,0,MS,21,21,1
2017-07-01,0,MT,34,34,1
2017-07-01,0,PA,35,35,1
2017-07-01,0,PB,26,26,1
2017-07-01,0,PE,69,69,1
2017-07-01,0,PI,20,20,1
2017-07-01,0,PR,187,187,1
2017-07-01,0,RJ,525,525,1
2017-07-01,0,RN,27,27,1
2017-07-01,0,RO,10,10,1
2017-07-01,0,RR,1,1,1
2017-07-01,0,RS,231,231,1
2017-07-01,0,SC,146,146,1
2017-07-01,0,SE,12,12,1
2017-07-01,0,SP,1492,1492,1
2017-07-01,0,TO,1,1,1
2017-07-01,1,ES,1,79,0.012658227848101266
2017-07-01,1,MG,4,427,0.00936768149882904
2017-07-01,1,PB,1,26,0.038461538461538464
2017-07-01,1,PE,1,69,0.014492753623188406
2017-07-01,1,PI,1,20,0.05
2017-07-01,1,RJ,1,525,0.0019047619047619048
2017-07-01,1,RS,2,231,0.008658008658008658
2017-07-01,1,SC,1,146,0.00684931506849315
2017-07-01,1,SP,8,1492,0.0053619302949061663
2017-07-01,2,DF,1,75,0.013333333333333334
2017-07-01,2,ES,1,79,0.012658227848101266
2017-07-01,2,GO,1,76,0.013157894736842105
2017-07-01,2,MG,1,427,0.00234192037470726
2017-07-01,2,RJ,2,525,0.0038095238095238095
2017-07-01,2,RN,1,27,0.037037037037037035
2017-07-01,2,SP,6,1492,0.0040214477211796247
2017-07-01,3,MG,1,427,0.00234192037470726
2017-07-01,3,PE,1,69,0.014492753623188406
2017-07-01,3,RJ,1,525,0.0019047619047619048
2017-07-01,3,SC,1,146,0.00684931506849315
2017-07-01,3,SP,5,1492,0.003351206434316354
2017-07-01,4,MG,2,427,0.00468384074941452
2017-07-01,4,PE,1,69,0.014492753623188406
2017-07-01,4,RS,1,231,0.004329004329004329
2017-07-01,4,SC,1,146,0.00684931506849315
2017-07-01,4,SP,5,1492,0.003351206434316354
2017-07-01,4,TO,1,1,1
2017-07-01,5,MG,1,427,0.00234192037470726
2017-07-01,5,RJ,4,525,0.007619047619047619
2017-07-01,5,SP,3,1492,0.0020107238605898124
2017-07-01,6,BA,2,143,0.013986013986013986
2017-07-01,6,PA,1,35,0.028571428571428571
2017-07-01,6,PB,1,26,0.038461538461538464
2017-07-01,6,PI,1,20,0.05
2017-07-01,6,RJ,2,525,0.0038095238095238095
2017-07-01,6,SC,1,146,0.00684931506849315
2017-07-01,6,SP,4,1492,0.0026809651474530832
2017-07-01,7,PR,1,187,0.0053475935828877
2017-07-01,7,SC,2,146,0.0136986301369863
2017-07-01,7,SP,1,1492,0.00067024128686327079
2017-07-01,8,MG,1,427,0.00234192037470726
2017-07-01,8,RJ,2,525,0.0038095238095238095
2017-07-01,8,RS,1,231,0.004329004329004329
2017-07-01,8,SP,3,1492,0.0020107238605898124
2017-07-01,9,MG,1,427,0.00234192037470726
2017-07-01,9,RJ,2,525,0.0038095238095238095
2017-07-01,9,RS,2,231,0.008658008658008658
2017-07-01,9,SP,5,1492,0.003351206434316354
2017-07-01,10,ES,1,79,0.012658227848101266
2017-07-01,10,MA,1,37,0.027027027027027029
2017-07-01,10,MG,1,427,0.00234192037470726
2017-07-01,10,PR,1,187,0.0053475935828877
